hmid,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text,others
39169,84,24h,"My mom made fried rice for lunch and it tasted really good, plus I did not have to spend money on lunch.","My mom made fried rice for lunch and it tasted really good, plus I did not have to spend money on lunch.",True,1,NA,affection,123,mom fried rice lunch tasted spend money lunch,1
39512,163,24h,"I was highly happy for my brotheras success as it was a turning point of life for him. If he failed to get the desired admission, the situations would have been unimaginable. My dad was too serious about the issue. He warned my elder brother to be serious in his studies but the boy did not pay any heed to the suggestions of dad. He was always involved with his friends and mates. Even it was quite natural for him to come home late at night. When he appeared in the exam","I was highly happy for my brotheras success as it was a turning point of life for him. If he failed to get the desired admission, the situations would have been unimaginable. My dad was too serious about the issue. He warned my elder brother to be serious in his studies but the boy did not pay any heed to the suggestions of dad. He was always involved with his friends and mates. Even it was quite natural for him to come home late at night. When he appeared in the exam",True,7,NA,affection,124,highly brotheras successfully life failed desired admission situations unimaginable dad issue warned elder brother studies boy pay heed suggestion dad involved friend mates natural home late night appeared exam,12
39833,9681,24h,Grabbed coffee this morning at the Exxon gas station and found it to be of better quality.,Grabbed coffee this morning at the Exxon gas station and found it to be of better quality.,True,1,NA,achievement,125,grab coffee morning exxon gas station found quality,1
39888,1115,24h,This morning I got to sleep in late because it is the weekend.,This morning I got to sleep in late because it is the weekend.,True,1,NA,leisure,126,morning sleep late weekend,0
39904,210,24h,I took a walk in the park early this morning and watched the sun rise over the river.,I took a walk in the park early this morning and watched the sun rise over the river.,True,1,nature,nature,127,walk park morning watched sun rise river,1
40163,393,24h,"My husband finally did something on the ""honey-do"" list that I've been asking him to do for two weeks.","My husband finally did something on the ""honey-do"" list that I've been asking him to do for two weeks.",True,1,affection,affection,128,husband honeydo list ive weeks,1
40182,453,24h,I had an easy day at work.,I had an easy day at work.,True,1,enjoy_the_moment,achievement,129,easy,0
40248,5128,24h,I was called to sign a lucrative business deal.,I was called to sign a lucrative business deal.,True,1,NA,achievement,130,called sign lucrative business deal,0
40249,120,24h,"I strongly believe that yesterday ordinary event make me so happiest person in the world, This event I really like, important people like friends who will always be there for no matter what and job satisfaction can definitely lead to happiness.","I strongly believe that yesterday ordinary event make me so happiest person in the world, This event I really like, important people like friends who will always be there for no matter what and job satisfaction can definitely lead to happiness.",True,1,bonding,bonding,131,strong ordinary event person world event people friend matter job satisfaction lead happiness,6
41053,191,24h,I WENT TO MOVIE,I WENT TO MOVIE,True,1,leisure,leisure,132,movie,0
41244,12100,24h,I got to see my father who I hadnt seen in years.,I got to see my father who I hadnt seen in years.,True,1,affection,affection,133,father hadnt,1
41302,339,24h,Yesterday I found a city simulator game online that was better than the simcity game that was released in 2013.,Yesterday I found a city simulator game online that was better than the simcity game that was released in 2013.,True,1,NA,leisure,134,found city simulator game online simcity game released,0
41389,733,24h,The weekend made me happy because I had a long work week and was looking forward to relaxing on Sunday.,The weekend made me happy because I had a long work week and was looking forward to relaxing on Sunday.,True,1,enjoy_the_moment,enjoy_the_moment,135,weekend forward relax sunday,0
41417,12293,24h,I had a happy moment when I realized that I had slept in for the first time in months.,I had a happy moment when I realized that I had slept in for the first time in months.,True,1,NA,enjoy_the_moment,136,moment realized slept,2
41752,144,24h,Last day was my weeding day am happy that day and  thought prom had to be perfect. Ha! This was my wedding daya|the day that most little girls dream about. It was here & it had to be just so.,Last day was my weeding day am happy that day and  thought prom had to be perfect. Ha! This was my wedding daya|the day that most little girls dream about. It was here & it had to be just so.,True,4,NA,enjoy_the_moment,137,weeding prom perfectly ha wedding dayathe girl dream,3
41920,363,24h,I WENT TO EGGO PARK WITH FAMILY AND FAMILY FRIENDS THAT'S MY HAPPIEST MOMENT.,I WENT TO EGGO PARK WITH FAMILY AND FAMILY FRIENDS THAT'S MY HAPPIEST MOMENT.,True,1,affection,affection,138,eggo park family family friend moment,7
42023,3481,24h,I held my cat for a good hour nap.,I held my cat for a good hour nap.,True,1,NA,affection,139,held cat hours nap,0
42290,510,24h,I took my dog for a walk in the evening and got to stop and talk with a few neighbors along the way.,I took my dog for a walk in the evening and got to stop and talk with a few neighbors along the way.,True,1,NA,affection,140,dog walk evening stop talked neighbor,1
42347,8305,24h,This morning i met one of my best friend after a long time which made me very happy.,This morning i met one of my best friend after a long time which made me very happy.,True,1,bonding,bonding,141,morning met friend,2
42503,4190,24h,Getting to sleep in/ fall back asleep after waking up,Getting to sleep in/ fall back asleep after waking up,True,1,NA,enjoy_the_moment,142,sleep fall asleep waking,2
42514,207,24h,I finished my weekly cleaning routine.,I finished my weekly cleaning routine.,True,1,NA,achievement,143,finished weeks cleaned routine,0
42589,410,24h,Lots of great tv shows on tonight,Lots of great tv shows on tonight,True,1,leisure,leisure,144,lots tv tonight,0
42748,6,24h,Yesterday i went to meditation meetings and i was very happy to know 7 chakras and know how to activate kundalini.,Yesterday i went to meditation meetings and i was very happy to know 7 chakras and know how to activate kundalini.,True,1,NA,achievement,145,meditation meet chakras activate kundalini,0
42820,363,24h,"MY DAUGHTER'S SCHOOL ANNUAL DAY FUNCTION MY DAUGHTERS WON PRIZES SO, I FEEL VERY HAPPY.","MY DAUGHTER'S SCHOOL ANNUAL DAY FUNCTION MY DAUGHTERS WON PRIZES SO, I FEEL VERY HAPPY.",True,1,affection,affection,146,daughter school annual function daughter won prize feel,1
43093,634,24h,The sunshine and fresh air.,The sunshine and fresh air.,True,1,nature,nature,147,sunshine fresh air,0
43186,658,24h,I got to see My fiance play an Ultimate frisbee game.,I got to see My fiance play an Ultimate frisbee game.,True,1,affection,affection,148,fiance playing ultimate frisbee game,5
43216,2915,24h,"Speaking with my neighbor about the pizza oven he in installing and working out a date where he can prepare pizzas and I will setup our 18"" outdoor screen so we can watch movies.","Speaking with my neighbor about the pizza oven he in installing and working out a date where he can prepare pizzas and I will setup our 18"" outdoor screen so we can watch movies.",True,1,NA,affection,149,speak neighbor pizza oven installed date prepare pizza setup outdoor screen watched movie,2
